row_id,USERID,TIMESTAMP,belongSys,logs,_id,record,mydate,eid,ename,day_item_id,belongsession,logTime,interval_logs
15059625696,10405027,2024-04-03 15:56,1,"25x12,35x12,45x10",1029,60,2024-04-03,1256,Machine Single-Leg Extension,421,160,1712158592,
15091672269,10405027,2024-04-05 15:49,1,"10x8,10x5,10x2",1030,8,2024-04-05,47,Push-Up,317,161,1712328095,
15091672270,10405027,2024-04-05 15:49,1,"45x10,85x8,95x5,95x5",1031,110.83,2024-04-05,2,Barbell Bench Press,312,161,1712328395,
15091672271,10405027,2024-04-05 15:49,1,"79x8,86x8,91x5",1032,108.93,2024-04-05,1262,Machine Assisted Pull-Up,313,161,1712329461,
15091672272,10405027,2024-04-05 15:49,1,"45x8,45x5,45x5",1033,57,2024-04-05,10,Barbell Shoulder Press,478,161,1712329888,
15091672273,10405027,2024-04-05 15:49,1,"91x10,97x10,103x6",1034,129.33,2024-04-05,1261,Machine Assisted Dip,323,161,1712329979,
15091672274,10405027,2024-04-05 15:49,1,"85x8,85x8,90x5",1035,107.66,2024-04-05,21,Cable Seated Row,404,161,1712330846,
15091672275,10405027,2024-04-05 15:49,1,"30x8,35x6",1036,42,2024-04-05,159,Cable Tricep Pushdown (Rope),407,161,1712331464,
15091672276,10405027,2024-04-05 15:49,1,"17.5x10,17.5x8",1037,23.33,2024-04-05,100,Dumbbell Bicep Curl,406,161,1712331664,
15129068599,10405027,2024-04-08 14:21,1,"45x10,75x10",1038,100,2024-04-08,128,Barbell Lunge,434,162,1712585534,
15147363515,10405027,2024-04-09 14:45,1,"10x8,10x5,10x3",1039,8,2024-04-09,47,Push-Up,317,163,1712669336,
15147363516,10405027,2024-04-09 14:45,1,"45x10,85x8,95x6,100x4",1040,114,2024-04-09,2,Barbell Bench Press,312,163,1712669778,
15147363517,10405027,2024-04-09 14:45,1,"89x8,95x6,101x5",1041,117.83,2024-04-09,1262,Machine Assisted Pull-Up,313,163,1712670945,
15147363518,10405027,2024-04-09 14:45,1,"108x10,114x8,120x5",1042,144.4,2024-04-09,1261,Machine Assisted Dip,323,163,1712671525,
15147363519,10405027,2024-04-09 14:45,1,"85x8,85x8,85x5",1043,107.66,2024-04-09,21,Cable Seated Row,404,163,1712672147,
15147363520,10405027,2024-04-09 14:45,1,"45x8,45x8,45x5",1044,57,2024-04-09,10,Barbell Shoulder Press,478,163,1712672710,
15147363521,10405027,2024-04-09 14:45,1,"30x10,30x8",1045,40,2024-04-09,159,Cable Tricep Pushdown (Rope),407,163,1712673291,
15147363522,10405027,2024-04-09 14:45,1,"17.5x10,17.5x8",1046,23.33,2024-04-09,108,Dumbbell Hammer Curl ,405,163,1712673497,
15214983778,10405027,2024-04-13 19:31,1,"45x10,95x8",1047,120.33,2024-04-13,12,Barbell Squat,244,164,1713033821,
15214983779,10405027,2024-04-13 19:31,1,"45x10,65x10,65x12",1048,91,2024-04-13,128,Barbell Lunge,434,164,1713034139,
15214983780,10405027,2024-04-13 19:31,1,"26.4x10,26.4x10,26.4x12",1049,36.95,2024-04-13,482,Kettlebell Single-Leg Deadlift,447,164,1713034284,
15214983781,10405027,2024-04-13 19:31,1,"118x10,168x10,168x10",1050,224,2024-04-13,1102,Machine Single-Leg Press,376,164,1713035241,
15214983782,10405027,2024-04-13 19:31,1,"80x10,90x8,90x6",1051,114,2024-04-13,160,Machine Leg Curl (Prone),389,164,1713035762,
15214983783,10405027,2024-04-13 19:31,1,"176x10,198x8,198x6",1052,250.8,2024-04-13,386,Barbell Hip Thrust,264,164,1713036341,
15224964957,10405027,2024-04-14 20:02,1,"10x10,10x8,10x3",1053,10,2024-04-14,47,Push-Up,317,165,1713120969,
15224964958,10405027,2024-04-14 20:02,1,"45x12,75x10,75x8,75x8",1054,100,2024-04-14,3,Barbell Bent-Over Row,314,165,1713121358,
15224964959,10405027,2024-04-14 20:02,1,"27.5x10,30x8,30x6",1055,38,2024-04-14,31,Dumbbell Incline Bench Press,402,165,1713122046,
15224964960,10405027,2024-04-14 20:02,1,"89x8,95x6,101x4",1056,114.46,2024-04-14,1262,Machine Assisted Pull-Up,313,165,1713122537,
15224964961,10405027,2024-04-14 20:02,1,"108x10,120x5,120x6",1057,144,2024-04-14,1261,Machine Assisted Dip,323,165,1713122986,
15224964962,10405027,2024-04-14 20:02,1,"12.5x10,15x6,15x6",1058,18,2024-04-14,106,Dumbbell Incline Curl,466,165,1713123600,
15224964963,10405027,2024-04-14 20:02,1,"25x12,30x12,40x8",1059,50.66,2024-04-14,1041,Cable One-Arm Seated Row,465,165,1713124278,
15255574736,10405027,2024-04-16 16:01,1,"45x10,85x8,95x6,95x6,100x3",1060,114,2024-04-16,2,Barbell Bench Press,312,166,1713278181,
15255574737,10405027,2024-04-16 16:01,1,"12.5x12,12.5x12",1061,17.5,2024-04-16,32,Dumbbell Lateral Raise,427,166,1713279915,
15255574738,10405027,2024-04-16 16:01,1,"27.5x10,30x8,30x8",1062,38,2024-04-16,31,Dumbbell Incline Bench Press,402,166,1713280082,
15255574739,10405027,2024-04-16 16:01,1,"24x8,24x8,24x8",1063,30.4,2024-04-16,14,Cable Cross-Over,415,166,1713281144,
15255574740,10405027,2024-04-16 16:01,1,"30x10,30x10",1064,40,2024-04-16,159,Cable Tricep Pushdown (Rope),407,166,1713282771,
15307478284,10405027,2024-04-19 20:17,1,"45x10,75x10,75x10,75x8",1065,100,2024-04-19,3,Barbell Bent-Over Row,314,167,1713554454,
15307478285,10405027,2024-04-19 20:17,1,"85x10,100x6,100x5",1066,120,2024-04-19,86,Cable Lat Pulldown (Wide Grip),403,167,1713555032,
15307478286,10405027,2024-04-19 20:17,1,"25x10,30x8,30x6",1067,38,2024-04-19,31,Dumbbell Incline Bench Press,402,167,1713555544,
15307478287,10405027,2024-04-19 20:17,1,"89x8,95x6,95x6",1068,114,2024-04-19,1262,Machine Assisted Pull-Up,313,167,1713555979,
15307478288,10405027,2024-04-19 20:17,1,"30x10,30x10,30x10",1069,40,2024-04-19,1041,Cable One-Arm Seated Row,465,167,1713556585,
15307478289,10405027,2024-04-19 20:17,1,"15x8,15x6,15x6",1070,19,2024-04-19,106,Dumbbell Incline Curl,466,167,1713557402,
15401554219,10405027,2024-04-25 23:41,1,"10x8,10x6,10x4",1071,8,2024-04-25,47,Push-Up,317,168,1714086464,
15401554220,10405027,2024-04-25 23:41,1,"25x10,25x10,25x8",1072,33.33,2024-04-25,31,Dumbbell Incline Bench Press,402,168,1714086775,
15401554221,10405027,2024-04-25 23:41,1,"15x8,15x6,15x6",1073,19,2024-04-25,32,Dumbbell Lateral Raise,427,168,1714086853,
15401554222,10405027,2024-04-25 23:41,1,"25x10,30x10,30x10",1074,40,2024-04-25,90,Dumbbell One-Arm Row,484,168,1714087384,
15401554223,10405027,2024-04-25 23:41,1,"15x6,15x5,15x5",1075,18,2024-04-25,106,Dumbbell Incline Curl,466,168,1714087875,
15401554224,10405027,2024-04-25 23:41,1,10x8,1076,12.66,2024-04-25,1040,Dumbbell Incline Bench Row,485,168,1714088455,
15780624026,10405027,2024-05-20 20:27,1,"45x10,75x8,85x8,90x5",1077,107.66,2024-05-03,2,Barbell Bench Press,312,169,1714745991,
15780624027,10405027,2024-05-20 20:27,1,"45x10,65x10,75x8,75x8",1078,95,2024-05-03,3,Barbell Bent-Over Row,314,169,1714746977,
15780624028,10405027,2024-05-20 20:27,1,"85x8,85x8,85x8",1079,107.66,2024-05-03,86,Cable Lat Pulldown (Wide Grip),403,169,1714747484,
15780624029,10405027,2024-05-20 20:27,1,"27.5x8,27.5x10,32.5x8",1080,41.16,2024-05-03,825,Cable One-Arm Lat Pulldown,409,169,1714748080,
15780624030,10405027,2024-05-20 20:27,1,"10x15,15x6,15x6",1081,18,2024-05-03,32,Dumbbell Lateral Raise,427,169,1714748175,
15780624031,10405027,2024-05-20 20:27,1,"27.5x12,27.5x12",1082,38.5,2024-05-03,159,Cable Tricep Pushdown (Rope),407,169,1714749024,
15780624041,10405027,2024-05-20 20:27,1,"45x10,85x8,85x6,85x5",1083,107.66,2024-05-05,2,Barbell Bench Press,312,170,1714921115,
15780624042,10405027,2024-05-20 20:27,1,"85x10,100x5,100x5",1084,116.66,2024-05-05,86,Cable Lat Pulldown (Wide Grip),403,170,1714921959,
15780624043,10405027,2024-05-20 20:27,1,"22.5x12,27.5x8,27.5x6",1085,34.83,2024-05-05,14,Cable Cross-Over,415,170,1714922433,
15780624044,10405027,2024-05-20 20:27,1,"27.5x12,32.5x8",1086,41.16,2024-05-05,159,Cable Tricep Pushdown (Rope),407,170,1714922884,
15780624045,10405027,2024-05-20 20:27,1,"15x6,15x6",1087,18,2024-05-05,106,Dumbbell Incline Curl,466,170,1714923390,
15780624048,10405027,2024-05-20 20:27,1,"45x10,95x10,115x8,135x4",1088,153,2024-05-08,12,Barbell Squat,244,171,1715204677,
15780624049,10405027,2024-05-20 20:27,1,"30x10,40x10,40x10",1089,53.33,2024-05-08,482,Kettlebell Single-Leg Deadlift,447,171,1715205483,
15780624060,10405027,2024-05-20 20:27,1,"20x12,25x10,30x8,30x6",1090,38,2024-05-10,31,Dumbbell Incline Bench Press,402,172,1715375811,
15780624061,10405027,2024-05-20 20:27,1,"85x10,100x5,100x5",1091,116.66,2024-05-10,86,Cable Lat Pulldown (Wide Grip),403,172,1715376419,
15780624062,10405027,2024-05-20 20:27,1,"10x8,10x5,10x3",1092,8,2024-05-10,47,Push-Up,317,172,1715376989,
15780624063,10405027,2024-05-20 20:27,1,"20x8,20x6,20x5",1093,25.33,2024-05-10,48,Dumbbell Seated Shoulder Press,315,172,1715377405,
15780624064,10405027,2024-05-20 20:27,1,"25x12,25x12,25x8",1094,35,2024-05-10,1041,Cable One-Arm Seated Row,465,172,1715377883,
15781206495,10405027,2024-05-20 21:25,1,"10x8,10x6,10x6",1095,8,2024-05-20,47,Push-Up,493,173,1716237592,
15781206496,10405027,2024-05-20 21:25,1,"17.5x12,20x12,25x12",1096,35,2024-05-20,88,Dumbbell Bent-Over Row,491,173,1716237997,
15781206497,10405027,2024-05-20 21:25,1,"30x10,30x8,30x6",1097,40,2024-05-20,26,Dumbbell Bench Press,500,173,1716238438,
15781206498,10405027,2024-05-20 21:25,1,"22.5x12,25x12,30x8",1098,38,2024-05-20,90,Dumbbell One-Arm Row,497,173,1716239002,
15781206499,10405027,2024-05-20 21:25,1,"12.5x12,15x10,15x8",1099,20,2024-05-20,114,Dumbbell Alternating Hammer Curl,499,173,1716239678,
15781206500,10405027,2024-05-20 21:25,1,"12.5x12,12.5x8",1100,17.5,2024-05-20,32,Dumbbell Lateral Raise,492,173,1716240155,
15781206501,10405027,2024-05-20 21:25,1,12.5x10,1101,16.66,2024-05-20,247,Dumbbell Tricep Extension,502,173,1716240229,
17961624673,10405027,2024-09-03 12:26,1,"45x10,65x10,75x5,75x5",1102,87.5,2024-09-03,2,Barbell Bench Press,312,174,1725365877,
17962315332,10405027,2024-09-03 12:35,1,"75x10,75x10,75x10",1103,100,2024-09-03,86,Cable Lat Pulldown (Wide Grip),403,174,1725366587,
17962530508,10405027,2024-09-03 13:14,1,"25x12,25x12,25x12",1104,35,2024-09-03,1041,Cable One-Arm Seated Row,465,174,1725367184,
17962997120,10405027,2024-09-03 12:57,1,"74x10,80x10,86x8",1105,108.93,2024-09-03,1261,Machine Assisted Dip,323,174,1725367880,
17963389599,10405027,2024-09-03 13:07,1,"10x8,10x8,10x8",1106,12.66,2024-09-03,225,Cable One-Arm Tricep Pushdown (Reverse Grip),408,174,1725368427,
17993834720,10405027,2024-09-04 13:50,1,"45x12,65x10,85x10,95x8",1107,120.33,2024-09-04,12,Barbell Squat,244,175,1725457375,
17994155126,10405027,2024-09-04 14:08,1,"45x10,65x10,75x10,85x8",1108,107.66,2024-09-04,93,Barbell Deadlift,261,175,1725458074,
17994633112,10405027,2024-09-04 14:22,1,"88x10,110x8,132x8",1109,167.2,2024-09-04,386,Barbell Hip Thrust,264,175,1725459242,
17995093092,10405027,2024-09-04 14:37,1,"118x12,208x12,298x10",1110,397.33,2024-09-04,132,Machine Leg Press,242,175,1725460261,
18109349773,10405027,2024-09-09 13:13,1,"45x10,65x8,75x8,75x6,75x5",1111,95,2024-09-09,2,Barbell Bench Press,312,176,1725886977,
18109828716,10405027,2024-09-09 13:21,1,"45x10,65x10,75x6",1112,90,2024-09-09,3,Barbell Bent-Over Row,314,176,1725887787,
18110169839,10405027,2024-09-09 13:33,1,"68x8,74x8,93x3",1113,102.3,2024-09-09,1262,Machine Assisted Pull-Up,313,176,1725888426,
18110479687,10405027,2024-09-09 13:39,1,"17.5x12,22.5x10,22.5x5",1114,30,2024-09-09,14,Cable Cross-Over,415,176,1725888933,
18110725453,10405027,2024-09-09 13:51,1,"20x12,25x8,25x10",1115,33.33,2024-09-09,825,Cable One-Arm Lat Pulldown,409,176,1725889431,
18111069022,10405027,2024-09-09 13:57,1,"22.5x12,27.5x8",1116,34.83,2024-09-09,159,Cable Tricep Pushdown (Rope),407,176,1725890071,
18111241653,10405027,2024-09-09 14:09,1,"12.5x12,12.5x10,12.5x8",1117,17.5,2024-09-09,100,Dumbbell Bicep Curl,406,176,1725890379,
18111286390,10405027,2024-09-09 14:11,1,"10x15,12.5x10,12.5x10",1118,16.66,2024-09-09,32,Dumbbell Lateral Raise,427,176,1725890501,
18196523784,10405027,2024-09-12 14:47,1,"45x10,65x10,85x10,95x10,95x10",1119,126.66,2024-09-12,12,Barbell Squat,244,177,1726147488,
18197108705,10405027,2024-09-12 13:56,1,"45x10,65x10,85x10,95x6",1120,114,2024-09-12,93,Barbell Deadlift,261,177,1726148742,
18197410882,10405027,2024-09-12 14:13,1,"40x12,45x12,50x10",1121,66.66,2024-09-12,160,Machine Leg Curl (Prone),389,177,1726149720,
18197617330,10405027,2024-09-12 14:47,1,"50x10,60x10,80x10,100x8",1122,126.66,2024-09-12,130,Machine Leg Extension,243,177,1726150417,
18072852772,10405027,2024-09-07 15:06,1,"0x0,0x3.25,0x0,0x0,0x2446",100001,0,2024-09-07,317,,0,100001,1725720685,
18139501494,10405027,2024-09-10 12:48,1,"0x225,0x1.83,0x0,0x0,0x1330",100002,0,2024-09-10,317,,0,100002,1725972477,
